AppointmentCreated_67ee89a9fb416c728067cf09_1743686066898,2025-04-03T13:14:27.296Z,AppointmentCreated,67ee89a9fb416c728067cf09,processing,0,,
AppointmentCreated_67eea5a9052b92522ee8491d_1743693231440,2025-04-03T15:13:52.851Z,AppointmentCreated,67eea5a9052b92522ee8491d,processing,0,,
AppointmentCreated_67eeae4ade432b67308efc9a_1743695443278,2025-04-03T15:50:43.807Z,AppointmentCreated,67eeae4ade432b67308efc9a,processing,0,,
AppointmentCanceled_67eeae4ade432b67308efc9a_1743695465536,2025-04-03T15:51:05.536Z,AppointmentCanceled,67eeae4ade432b67308efc9a,processing,0,,
AppointmentCanceled_67eeae4ade432b67308efc9a_1743695465536,2025-04-03T15:51:08.037Z,,,completed,0,2025-04-03T15:51:08.037Z,
AppointmentCreated_67eeae8e20716af76400d916_1743695508085,2025-04-03T15:51:48.404Z,AppointmentCreated,67eeae8e20716af76400d916,processing,0,,
AppointmentDeleted_67eeae8e20716af76400d916_1743695540705,2025-04-03T15:52:20.705Z,AppointmentDeleted,67eeae8e20716af76400d916,processing,0,,
AppointmentDeleted_67eeae8e20716af76400d916_1743695540705,2025-04-03T15:52:22.643Z,,,completed,0,2025-04-03T15:52:22.643Z,
AppointmentCreated_67eeaeca20716af76400dac7_1743695572441,2025-04-03T15:52:52.794Z,AppointmentCreated,67eeaeca20716af76400dac7,processing,0,,
AppointmentCreated_67eeaed65552e8a74d6b58b1_1743695580515,2025-04-03T15:53:00.515Z,AppointmentCreated,67eeaed65552e8a74d6b58b1,processing,0,,
AppointmentCreated_67eeaed75552e8a74d6b58b6_1743695581039,2025-04-03T15:53:01.039Z,AppointmentCreated,67eeaed75552e8a74d6b58b6,processing,0,,
AppointmentCreated_67eeaed65552e8a74d6b58b1_1743695580515,2025-04-03T15:53:01.216Z,,,completed,0,2025-04-03T15:53:01.216Z,
AppointmentCreated_67eeaed75552e8a74d6b58c1_1743695581754,2025-04-03T15:53:01.754Z,AppointmentCreated,67eeaed75552e8a74d6b58c1,processing,0,,
AppointmentCreated_67eeaed75552e8a74d6b58c1_1743695581754,2025-04-03T15:53:02.162Z,,,completed,0,2025-04-03T15:53:02.162Z,
AppointmentCreated_67eeaed75552e8a74d6b58b6_1743695581039,2025-04-03T15:53:02.085Z,,,completed,0,2025-04-03T15:53:02.085Z,
AppointmentCreated_67eeaed85552e8a74d6b58cd_1743695582619,2025-04-03T15:53:02.619Z,AppointmentCreated,67eeaed85552e8a74d6b58cd,processing,0,,
AppointmentCreated_67eeaed95552e8a74d6b58d3_1743695582665,2025-04-03T15:53:02.665Z,AppointmentCreated,67eeaed95552e8a74d6b58d3,processing,0,,
AppointmentCreated_67eeaed95552e8a74d6b58d7_1743695583074,2025-04-03T15:53:03.074Z,AppointmentCreated,67eeaed95552e8a74d6b58d7,processing,0,,
AppointmentCreated_67eeaed95552e8a74d6b58d3_1743695582665,2025-04-03T15:53:03.402Z,,,completed,0,2025-04-03T15:53:03.402Z,
AppointmentCreated_67eeaed85552e8a74d6b58cd_1743695582619,2025-04-03T15:53:03.472Z,,,completed,0,2025-04-03T15:53:03.472Z,
AppointmentCreated_67eeaed95552e8a74d6b58db_1743695583404,2025-04-03T15:53:03.404Z,AppointmentCreated,67eeaed95552e8a74d6b58db,processing,0,,
AppointmentCreated_67eeaed95552e8a74d6b58d7_1743695583074,2025-04-03T15:53:03.886Z,,,completed,0,2025-04-03T15:53:03.886Z,
AppointmentCreated_67eeaeda5552e8a74d6b58e1_1743695584428,2025-04-03T15:53:04.428Z,AppointmentCreated,67eeaeda5552e8a74d6b58e1,processing,0,,
AppointmentCreated_67eeaeda5552e8a74d6b58dd_1743695584333,2025-04-03T15:53:04.333Z,AppointmentCreated,67eeaeda5552e8a74d6b58dd,processing,0,,
AppointmentCreated_67eeaeda5552e8a74d6b58e1_1743695584428,2025-04-03T15:53:04.720Z,,,completed,0,2025-04-03T15:53:04.720Z,
AppointmentCreated_67eeaed95552e8a74d6b58db_1743695583404,2025-04-03T15:53:04.619Z,,,completed,0,2025-04-03T15:53:04.619Z,
AppointmentCreated_67eeaeda5552e8a74d6b58dd_1743695584333,2025-04-03T15:53:05.351Z,,,completed,0,2025-04-03T15:53:05.351Z,
AppointmentDeleted_67eeaed65552e8a74d6b58b1_1743695638975,2025-04-03T15:53:59.290Z,AppointmentDeleted,67eeaed65552e8a74d6b58b1,processing,0,,
AppointmentDeleted_67eeaed75552e8a74d6b58b6_1743695639898,2025-04-03T15:53:59.898Z,AppointmentDeleted,67eeaed75552e8a74d6b58b6,completed,0,2025-04-03T15:54:01.051Z,
AppointmentDeleted_67eeaed75552e8a74d6b58c1_1743695640267,2025-04-03T15:54:00.267Z,AppointmentDeleted,67eeaed75552e8a74d6b58c1,completed,0,2025-04-03T15:54:01.829Z,
AppointmentDeleted_67eeaed85552e8a74d6b58cd_1743695640867,2025-04-03T15:54:00.867Z,AppointmentDeleted,67eeaed85552e8a74d6b58cd,completed,0,2025-04-03T15:54:02.179Z,
AppointmentDeleted_67eeaed95552e8a74d6b58d3_1743695641803,2025-04-03T15:54:01.803Z,AppointmentDeleted,67eeaed95552e8a74d6b58d3,processing,0,,
AppointmentDeleted_67eeaed95552e8a74d6b58d7_1743695642224,2025-04-03T15:54:02.224Z,AppointmentDeleted,67eeaed95552e8a74d6b58d7,processing,0,,
AppointmentDeleted_67eeaed95552e8a74d6b58db_1743695642652,2025-04-03T15:54:02.653Z,AppointmentDeleted,67eeaed95552e8a74d6b58db,processing,0,,
AppointmentDeleted_67eeaed85552e8a74d6b58cd_1743695640867,2025-04-03T15:54:02.750Z,,,completed,0,2025-04-03T15:54:02.750Z,
AppointmentDeleted_67eeaed95552e8a74d6b58d7_1743695642224,2025-04-03T15:54:03.360Z,,,completed,0,2025-04-03T15:54:03.360Z,
AppointmentDeleted_67eeaeda5552e8a74d6b58dd_1743695643577,2025-04-03T15:54:03.577Z,AppointmentDeleted,67eeaeda5552e8a74d6b58dd,processing,0,,
AppointmentDeleted_67eeaed95552e8a74d6b58db_1743695642652,2025-04-03T15:54:04.018Z,,,completed,0,2025-04-03T15:54:04.018Z,
AppointmentDeleted_67eeaeda5552e8a74d6b58e1_1743695644006,2025-04-03T15:54:04.006Z,AppointmentDeleted,67eeaeda5552e8a74d6b58e1,processing,0,,
AppointmentDeleted_67eeaed95552e8a74d6b58d3_1743695641803,2025-04-03T15:54:04.078Z,,,completed,0,2025-04-03T15:54:04.078Z,
AppointmentDeleted_67eeaeda5552e8a74d6b58dd_1743695643577,2025-04-03T15:54:05.243Z,,,completed,0,2025-04-03T15:54:05.243Z,
AppointmentDeleted_67eeaeda5552e8a74d6b58e1_1743695644006,2025-04-03T15:54:07.842Z,,,completed,0,2025-04-03T15:54:07.842Z,
AppointmentDeleted_67eeaeca20716af76400dac7_1743695665825,2025-04-03T15:54:25.825Z,AppointmentDeleted,67eeaeca20716af76400dac7,processing,0,,
AppointmentDeleted_67eeaeca20716af76400dac7_1743695665825,2025-04-03T15:54:26.949Z,,,completed,0,2025-04-03T15:54:26.949Z,
AppointmentCreated_67eeb149ae1230592bacbd27_1743696206885,2025-04-03T16:03:27.804Z,AppointmentCreated,67eeb149ae1230592bacbd27,processing,0,,
AppointmentCreated_67eeb183ae1230592bacbf2b_1743696266105,2025-04-03T16:04:26.105Z,AppointmentCreated,67eeb183ae1230592bacbf2b,processing,0,,
AppointmentCreated_67eeb183ae1230592bacbf2b_1743696266105,2025-04-03T16:04:27.080Z,,,completed,0,2025-04-03T16:04:27.080Z,
AppointmentCreated_67eeb19dde432b67308f17ef_1743696291652,2025-04-03T16:04:51.762Z,AppointmentCreated,67eeb19dde432b67308f17ef,processing,0,,
AppointmentCreated_67eeb19cde432b67308f17e2_1743696291545,2025-04-03T16:04:51.721Z,AppointmentCreated,67eeb19cde432b67308f17e2,completed,0,2025-04-03T16:04:52.843Z,
AppointmentCreated_67eeb19ede432b67308f17f4_1743696292596,2025-04-03T16:04:52.596Z,AppointmentCreated,67eeb19ede432b67308f17f4,completed,0,2025-04-03T16:04:52.900Z,
AppointmentCreated_67eeb19fde432b67308f1800_1743696293230,2025-04-03T16:04:53.230Z,AppointmentCreated,67eeb19fde432b67308f1800,processing,0,,
AppointmentCreated_67eeb19fde432b67308f1800_1743696293230,2025-04-03T16:04:54.147Z,,,completed,0,2025-04-03T16:04:54.147Z,
AppointmentCreated_67eeb1a0de432b67308f1805_1743696294394,2025-04-03T16:04:54.394Z,AppointmentCreated,67eeb1a0de432b67308f1805,processing,0,,
AppointmentCreated_67eeb1a0de432b67308f1805_1743696294394,2025-04-03T16:04:54.916Z,,,completed,0,2025-04-03T16:04:54.916Z,
AppointmentCreated_67eeb1a1de432b67308f1810_1743696295087,2025-04-03T16:04:55.087Z,AppointmentCreated,67eeb1a1de432b67308f1810,processing,0,,
AppointmentCreated_67eeb1a1de432b67308f1810_1743696295087,2025-04-03T16:04:55.608Z,,,completed,0,2025-04-03T16:04:55.608Z,
AppointmentCreated_67eeb1a1de432b67308f1819_1743696296980,2025-04-03T16:04:56.980Z,AppointmentCreated,67eeb1a1de432b67308f1819,processing,0,,
AppointmentCreated_67eeb1a1de432b67308f1819_1743696296980,2025-04-03T16:04:57.627Z,,,completed,0,2025-04-03T16:04:57.627Z,
AppointmentCreated_67eeb1a2de432b67308f1821_1743696297507,2025-04-03T16:04:57.507Z,AppointmentCreated,67eeb1a2de432b67308f1821,processing,0,,
AppointmentCreated_67eeb1a2de432b67308f1821_1743696297507,2025-04-03T16:04:58.303Z,,,completed,0,2025-04-03T16:04:58.303Z,
AppointmentCreated_67eeb1a3de432b67308f182c_1743696297428,2025-04-03T16:04:58.382Z,,,completed,0,2025-04-03T16:04:58.382Z,
AppointmentCreated_67eeb1c320716af76400f472_1743696329219,2025-04-03T16:05:29.219Z,AppointmentCreated,67eeb1c320716af76400f472,processing,0,,
AppointmentCreated_67eeb1c320716af76400f472_1743696329219,2025-04-03T16:05:29.726Z,,,completed,0,2025-04-03T16:05:29.726Z,
AppointmentCreated_67eeb5d5fb416c728068aae3_1743697372955,2025-04-03T16:22:53.445Z,AppointmentCreated,67eeb5d5fb416c728068aae3,processing,0,,
AppointmentCanceled_67ee89a9fb416c728067cf09_1743697896843,2025-04-03T16:31:37.415Z,AppointmentCanceled,67ee89a9fb416c728067cf09,processing,0,,
AppointmentCanceled_67e5bc779c42f9b2f1ebf49a_1743703682029,2025-04-03T18:08:03.232Z,AppointmentCanceled,67e5bc779c42f9b2f1ebf49a,processing,0,,
AppointmentCreated_67eed709de432b67309064c0_1743705872007,2025-04-03T18:44:32.412Z,AppointmentCreated,67eed709de432b67309064c0,processing,0,,
AppointmentRescheduled_67770e773a5986ca76472ebd_1743706475065,2025-04-03T18:54:35.435Z,AppointmentRescheduled,67770e773a5986ca76472ebd,processing,0,,
AppointmentRescheduled_67770e773a5986ca76472ec0_1743706478042,2025-04-03T18:54:38.042Z,AppointmentRescheduled,67770e773a5986ca76472ec0,processing,0,,
AppointmentRescheduled_67770e773a5986ca76472ec0_1743706478042,2025-04-03T18:54:38.819Z,,,completed,0,2025-04-03T18:54:38.819Z,
AppointmentRescheduled_67770e773a5986ca76472ec3_1743706488172,2025-04-03T18:54:48.172Z,AppointmentRescheduled,67770e773a5986ca76472ec3,processing,0,,
AppointmentRescheduled_67770e773a5986ca76472ec3_1743706488172,2025-04-03T18:54:49.168Z,,,completed,0,2025-04-03T18:54:49.168Z,
AppointmentRescheduled_67e3f37ec021e28ca9aa61ae_1743706624422,2025-04-03T18:57:04.773Z,AppointmentRescheduled,67e3f37ec021e28ca9aa61ae,processing,0,,
AppointmentRescheduled_67e3f37fc021e28ca9aa61b1_1743706668931,2025-04-03T18:57:48.931Z,AppointmentRescheduled,67e3f37fc021e28ca9aa61b1,processing,0,,
AppointmentRescheduled_67e3f37fc021e28ca9aa61b1_1743706668931,2025-04-03T18:57:49.921Z,,,completed,0,2025-04-03T18:57:49.921Z,
Intake Submitted-form-625cc07f-ae20-447e-becc-0f3033bd9e3e--efdea355,2025-04-03T19:18:50.913Z,Intake Submitted,625cc07f-ae20-447e-becc-0f3033bd9e3e,processing,0,,
AppointmentRescheduled_671172a94568fc2792946a92_1743710135969,2025-04-03T19:55:37.291Z,AppointmentRescheduled,671172a94568fc2792946a92,processing,0,,
AppointmentDeleted_671172aa4568fc2792946a97_1743710170078,2025-04-03T19:56:10.078Z,AppointmentDeleted,671172aa4568fc2792946a97,processing,0,,
AppointmentDeleted_671172aa4568fc2792946aa0_1743710170451,2025-04-03T19:56:10.452Z,AppointmentDeleted,671172aa4568fc2792946aa0,processing,0,,
AppointmentDeleted_671172aa4568fc2792946aa0_1743710170451,2025-04-03T19:56:12.394Z,,,completed,0,2025-04-03T19:56:12.394Z,
AppointmentDeleted_671172ab4568fc2792946aa7_1743710172854,2025-04-03T19:56:12.854Z,AppointmentDeleted,671172ab4568fc2792946aa7,processing,0,,
AppointmentDeleted_671172ac4568fc2792946ab2_1743710174211,2025-04-03T19:56:14.211Z,AppointmentDeleted,671172ac4568fc2792946ab2,processing,0,,
AppointmentDeleted_671172ab4568fc2792946aa7_1743710172854,2025-04-03T19:56:14.673Z,,,completed,0,2025-04-03T19:56:14.673Z,
AppointmentDeleted_671172aa4568fc2792946a97_1743710170078,2025-04-03T19:56:14.794Z,,,completed,0,2025-04-03T19:56:14.794Z,
AppointmentDeleted_671172ad4568fc2792946ab7_1743710175174,2025-04-03T19:56:15.174Z,AppointmentDeleted,671172ad4568fc2792946ab7,processing,0,,
AppointmentDeleted_671172ac4568fc2792946ab5_1743710175171,2025-04-03T19:56:15.172Z,AppointmentDeleted,671172ac4568fc2792946ab5,processing,0,,
AppointmentDeleted_671172ae4568fc2792946abe_1743710175383,2025-04-03T19:56:15.383Z,AppointmentDeleted,671172ae4568fc2792946abe,processing,0,,
AppointmentDeleted_671172ae4568fc2792946ac1_1743710175386,2025-04-03T19:56:15.386Z,AppointmentDeleted,671172ae4568fc2792946ac1,processing,0,,
AppointmentDeleted_671172af4568fc2792946acc_1743710176320,2025-04-03T19:56:16.321Z,AppointmentDeleted,671172af4568fc2792946acc,processing,0,,
AppointmentDeleted_671172ac4568fc2792946ab2_1743710174211,2025-04-03T19:56:16.706Z,,,completed,0,2025-04-03T19:56:16.706Z,
AppointmentDeleted_671172b14568fc2792946ad5_1743710177432,2025-04-03T19:56:17.432Z,AppointmentDeleted,671172b14568fc2792946ad5,processing,0,,
AppointmentDeleted_671172b24568fc2792946ade_1743710178149,2025-04-03T19:56:18.149Z,AppointmentDeleted,671172b24568fc2792946ade,processing,0,,
AppointmentDeleted_671172ae4568fc2792946abe_1743710175383,2025-04-03T19:56:18.661Z,,,completed,0,2025-04-03T19:56:18.661Z,
AppointmentDeleted_671172b24568fc2792946ae6_1743710179325,2025-04-03T19:56:19.325Z,AppointmentDeleted,671172b24568fc2792946ae6,processing,0,,
AppointmentDeleted_671172b34568fc2792946aea_1743710179347,2025-04-03T19:56:19.347Z,AppointmentDeleted,671172b34568fc2792946aea,processing,0,,
AppointmentDeleted_671172ae4568fc2792946ac1_1743710175386,2025-04-03T19:56:20.330Z,,,completed,0,2025-04-03T19:56:20.330Z,
AppointmentDeleted_671172b44568fc2792946af2_1743710180460,2025-04-03T19:56:20.460Z,AppointmentDeleted,671172b44568fc2792946af2,processing,0,,
AppointmentDeleted_671172b54568fc2792946afe_1743710180667,2025-04-03T19:56:20.667Z,AppointmentDeleted,671172b54568fc2792946afe,processing,0,,
AppointmentDeleted_671172ac4568fc2792946ab5_1743710175171,2025-04-03T19:56:21.973Z,,,completed,0,2025-04-03T19:56:21.973Z,
AppointmentDeleted_671172b54568fc2792946b00_1743710183244,2025-04-03T19:56:23.244Z,AppointmentDeleted,671172b54568fc2792946b00,processing,0,,
AppointmentDeleted_671172b64568fc2792946b0a_1743710184261,2025-04-03T19:56:24.261Z,AppointmentDeleted,671172b64568fc2792946b0a,processing,0,,
AppointmentDeleted_671172b24568fc2792946ade_1743710178149,2025-04-03T19:56:24.731Z,,,completed,0,2025-04-03T19:56:24.731Z,
AppointmentDeleted_671172b74568fc2792946b14_1743710185207,2025-04-03T19:56:25.207Z,AppointmentDeleted,671172b74568fc2792946b14,processing,0,,
AppointmentDeleted_671172b74568fc2792946b27_1743710186426,2025-04-03T19:56:26.427Z,AppointmentDeleted,671172b74568fc2792946b27,processing,0,,
AppointmentDeleted_671172bc4568fc2792946b72_1743710191472,2025-04-03T19:56:31.472Z,AppointmentDeleted,671172bc4568fc2792946b72,processing,0,,
AppointmentDeleted_671172bc4568fc2792946b7a_1743710192646,2025-04-03T19:56:32.646Z,AppointmentDeleted,671172bc4568fc2792946b7a,completed,0,2025-04-03T19:56:40.418Z,
AppointmentDeleted_671172b74568fc2792946b27_1743710186426,2025-04-03T19:56:38.044Z,,,completed,0,2025-04-03T19:56:40.431Z,
AppointmentDeleted_671172b64568fc2792946b0a_1743710184261,2025-04-03T19:56:38.425Z,,,completed,0,2025-04-03T19:56:38.425Z,
AppointmentDeleted_671172b74568fc2792946b14_1743710185207,2025-04-03T19:56:38.820Z,,,completed,0,2025-04-03T19:56:38.820Z,
AppointmentDeleted_671172b44568fc2792946af2_1743710180460,2025-04-03T19:56:39.081Z,,,completed,0,2025-04-03T19:56:39.081Z,
AppointmentDeleted_671172b54568fc2792946afe_1743710180667,2025-04-03T19:56:39.463Z,,,completed,0,2025-04-03T19:56:39.463Z,
AppointmentDeleted_671172b84568fc2792946b2e_1743710187811,2025-04-03T19:56:40.191Z,,,completed,0,2025-04-03T19:56:40.191Z,
AppointmentDeleted_671172ba4568fc2792946b4e_1743710189162,2025-04-03T19:56:40.424Z,,,completed,0,2025-04-03T19:56:40.424Z,
AppointmentDeleted_671172bb4568fc2792946b6f_1743710190941,2025-04-03T19:56:41.057Z,,,completed,0,2025-04-03T19:56:41.057Z,
